,암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
2757,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,의료법인에스씨의료재단 파크힐요양병원,28,요양병원,380000,경남,380100,김해시,생림면,50802,"경상남도 김해시 생림면 인제로 593, (생림면)",055-337-5000,www.파크힐.kr,20200402,5,1,0,0,3,0,0,0,0,0,0,0,1,0,128.8889071,35.2781651
2758,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,의료법인에이치엠피의료재단녹십초요양병원,28,요양병원,110000,서울,110008,동작구,신대방동,7072,"서울특별시 동작구 시흥대로 634, (신대방동)",02-848-0100,http://www.noksibchohospital.com/,20071023,4,0,0,0,4,0,0,0,0,0,0,0,0,0,126.9066346,37.4883951
2759,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz,의료법인연송의료재단 신창요양병원,28,요양병원,210000,부산,210008,부산중구,중앙동2가,48957,"부산광역시 중구 중앙대로 55, (중앙동2가)",051-243-8800,,20131107,7,0,0,0,4,0,0,0,0,3,0,0,0,0,129.0361076,35.1025744
2760,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEyMjIjODEjJDEjJDIjJDgz,의료법인연화의료재단부여요양병원,28,요양병원,340000,충남,340007,부여군,부여읍,33128,"충청남도 부여군 부여읍 삼충로 776, (부여읍)",041-833-7200,http://www.bysh.co.kr,20110404,4,0,0,0,3,0,0,0,0,1,0,0,0,0,126.9873198,36.3306047
2761,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인염광의료재단성심요양병원,28,요양병원,370000,경북,370021,의성군,금성면,37356,"경상북도 의성군 금성면 탑리길 8-2, (금성면)",054-834-1048,,20060401,2,0,0,0,1,0,0,0,0,1,0,0,0,0,128.683509,36.252438
2762,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz,의료법인영은의료재단 김천감문휴요양병원,28,요양병원,370000,경북,370300,김천시,감문면,39507,"경상북도 김천시 감문면 문화로 252, (감문면)",054-437-2700,,20090119,8,0,0,0,5,0,0,0,0,3,0,0,0,0,128.141635,36.2115049
2763,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNjEjJDEjJDgjJDgz,의료법인예경의료재단예경요양병원,28,요양병원,380000,경남,380702,창원마산합포구,대성동2가,51266,"경상남도 창원시 마산합포구 중앙서1길 25, (대성동2가, 예경노인병원)",055-249-5500,,20131202,4,0,0,0,3,0,0,0,0,1,0,0,0,0,128.5620809,35.1937767
2764,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,의료법인예선의료재단 예선요양병원,28,요양병원,360000,전남,360400,순천시,덕월동,57997,"전라남도 순천시 제일대학길 3-0, 예선요양병원",061-744-1190,,20200612,7,0,0,0,4,0,0,0,0,3,0,0,0,0,127.4887787,34.9339476
2765,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인예향의료재단예향요양병원,28,요양병원,340000,충남,340700,논산시,연산면,32913,"충청남도 논산시 연산면 한전2길 49-26, (연산면)",041-736-7584,http://www.yhh.co.kr/,20081223,4,0,0,0,3,0,0,0,0,1,0,0,0,0,127.1859179,36.2035472
2766,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인우성의료재단 목포효노인전문요양병원,28,요양병원,360000,전남,360300,목포시,호남동,58722,"전라남도 목포시 영산로 143, (호남동)",061-800-9988,,20100914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.3868513,34.7953321
2767,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz,의료법인우진의료재단한길병원,28,요양병원,220000,인천,220100,인천강화군,송해면,23019,"인천광역시 강화군 송해면 강화대로 902, (송해면)",032-934-1191,,20101102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4455784,37.7692027
2768,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인운천의료재단메디홀스요양병원,28,요양병원,310000,경기,310301,부천소사구,,14727,"경기도 부천시 소사구  경인로110번길 14, (송내동)",032-667-0100,http://www.medihols.co.kr/,20101223,9,2,0,0,6,0,0,0,0,1,0,0,0,0,126.7673506,37.4835113
2769,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인운하의료재단 포항요양병원,28,요양병원,370000,경북,370702,포항북구,흥해읍,37531,"경상북도 포항시 북구 흥해읍 칠포로 58, (흥해읍)",054-262-1000,,20070903,7,1,0,0,4,0,0,0,0,2,0,0,0,0,129.3538731,36.1283124
2770,JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz,의료법인원광의료재단청주원광효도요양병원,28,요양병원,330000,충북,330102,청주흥덕구,복대동,28591,"충청북도 청주시 흥덕구 월명로 15-0, 원광효도요양병원",043-267-0301,,20150120,7,1,0,0,5,0,0,0,0,1,0,0,0,0,127.4529105,36.6363139
2771,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,의료법인원산의료재단 다사랑요양병원,28,요양병원,350000,전북,350200,남원시,산곡동,55730,"전북특별자치도 남원시 산곡길 55, (산곡동, 다사랑요양병원)",063-630-1500,,20150810,5,1,0,0,3,0,0,0,0,1,0,0,0,0,127.3709804,35.4265772
2772,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjODEjJDEjJDYjJDgz,의료법인유라의료재단 온누리요양병원,28,요양병원,110000,서울,110012,성북구,장위동,2775,"서울특별시 성북구 화랑로 271, (장위동)",02-919-2700,http://www.onnurihosp.co.kr/seongbuk/index.asp,20051207,6,0,0,0,4,0,0,0,0,2,0,0,0,0,127.0587988,37.6121757
2773,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,의료법인유성의료재단 유성요양병원,28,요양병원,370000,경북,370702,포항북구,장성동,37576,"경상북도 포항시 북구 새천년대로 1135-78,  (장성동)",054-251-0011,,20150611,12,2,0,0,7,0,0,0,0,2,0,0,1,0,129.3687122,36.0710656
2774,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인은경의료재단 인창대연요양병원,28,요양병원,210000,부산,210001,부산남구,대연동,48459,"부산광역시 남구 수영로 164, (대연동)",051-774-1004,,20160913,10,2,0,0,7,0,0,0,0,1,0,0,0,0,129.084594,35.1344941
2775,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,의료법인은경의료재단 인창요양병원,28,요양병원,210000,부산,210002,부산동구,초량동,48792,"부산광역시 동구 중앙대로 281, (초량동)",051-466-1004,http://www.silverslife.com,20080229,16,3,0,0,10,0,0,0,0,2,0,0,1,0,129.0429353,35.1218671
2776,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,의료법인은성의료재단 좋은선린요양병원,28,요양병원,370000,경북,370702,포항북구,대신동,37726,"경상북도 포항시 북구 대신로 27,  (대신동)",054-245-6200,,20090401,8,1,0,0,5,0,0,0,0,2,0,0,0,0,129.3666646,36.0465438
2777,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,의료법인은정의료재단 호산기독요양병원,28,요양병원,210000,부산,210013,부산연제구,거제동,47529,"부산광역시 연제구 화지로 107, (거제동)",051-503-7871,http://www.ehosan.com/,20080804,5,0,0,0,3,0,0,0,0,2,0,0,0,0,129.0664157,35.1839924
2778,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,의료법인이영의료재단 시그니티요양병원,28,요양병원,360000,전남,360009,무안군,삼향읍,58579,"전라남도 무안군 삼향읍 남악로250번길 59-30, (삼향읍)",061-288-5500,https://cafe.naver.com/signityhospital,20190726,5,0,0,0,3,0,0,0,0,2,0,0,0,0,126.4714259,34.8030272
2779,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,의료법인이은의료재단 이은요양병원,28,요양병원,380000,경남,380100,김해시,상동면,50805,"경상남도 김해시 상동면 상동로 194, (상동면)",055-321-1141,,20211123,5,0,0,0,3,0,0,0,0,2,0,0,0,0,128.8936089,35.301664
2780,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz,의료법인이정의료재단효사랑병원,28,요양병원,310000,경기,310011,연천군,전곡읍,11027,"경기도 연천군 전곡읍 평화로 525-525, 525",031-830-8200,,20050509,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.0689611,38.0174348
2781,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,의료법인이젠의료재단러스크병원,28,요양병원,310000,경기,312002,용인수지구,풍덕천동,16846,"경기도 용인시 수지구 포은대로313번길 2-8, (풍덕천동)",031-898-0007,www.rusk.or.kr/,20110823,4,0,0,0,3,0,0,0,0,1,0,0,0,0,127.0866484,37.3157082
2782,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,의료법인이젠의료재단하워드힐병원,28,요양병원,310000,경기,312001,용인기흥구,영덕동,16953,"경기도 용인시 기흥구 흥덕2로117번길 23, (영덕동)",031-217-0303,,20100118,6,0,0,0,3,0,0,0,0,3,0,0,0,0,127.0714731,37.2778436
2783,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDYjJDgz,의료법인인당의료재단 부산혜민요양병원,28,요양병원,210000,부산,210002,부산동구,범일동,48726,"부산광역시 동구 중앙대로 524, (범일동)",051-643-8100,,20060810,6,0,0,0,4,0,0,0,0,2,0,0,0,0,129.0569378,35.1400074
2784,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,의료법인인덕의료재단 경도요양병원,28,요양병원,370000,경북,370017,예천군,예천읍,36830,"경상북도 예천군 예천읍 원고개길 49, (예천읍)",054-655-8000,http://www.gdrh.co.kr/,20061114,10,1,0,0,6,0,0,0,0,3,0,0,0,0,128.4591629,36.6380672
2785,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,의료법인인덕의료재단 복주요양병원,28,요양병원,370000,경북,370400,안동시,풍산읍,36622,"경상북도 안동시 풍산읍 함백이길 154, (풍산읍)",054-851-5000,http://www.bokju.co.kr/,20110901,4,1,0,0,2,0,0,0,0,1,0,0,0,0,128.6678873,36.5795524
2786,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,의료법인인주의료재단 늘사랑요양병원,28,요양병원,210000,부산,210010,부산사하구,구평동,49396,"부산광역시 사하구 사하로 21, (구평동)",051-714-3533,,20140313,8,1,0,0,4,0,0,0,0,3,0,0,0,0,128.9910555,35.0856365
2787,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인일맥의료재단 인애가요양병원,28,요양병원,110000,서울,110018,송파구,오금동,5723,"서울특별시 송파구 마천로15길 6, 인애가요양병원 (오금동)",02-3401-2211,,20050114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1351739,37.5052639
2788,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ5OSQzNjEyMjIjNDEjJDEjJDQjJDgz,의료법인자비의료재단 더나은요양병원,28,요양병원,310000,경기,311200,평택시,서정동,17777,"경기도 평택시 점촌로19번길 60, (서정동)",031-662-3210,,20190501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0567923,37.0660905
2789,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNzEjJDEjJDgjJDgz,의료법인재효의료재단의성요양병원,28,요양병원,370000,경북,370021,의성군,점곡면,37325,"경상북도 의성군 점곡면 의성길안로 575, (점곡면)",054-834-3500,www.usgh.co.kr/,20080328,3,1,0,0,1,0,0,0,0,1,0,0,0,0,128.7518295,36.370426
2790,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,의료법인전일의료재단한가족요양병원,28,요양병원,210000,부산,210014,부산수영구,광안동,48260,"부산광역시 수영구 장대골로7번길 45, 2-4층 (광안동, 광안유림노르웨이아침)",051-752-6100,http://www.onefm.co.kr,20070117,7,2,0,0,3,0,0,0,0,2,0,0,0,0,129.1124258,35.156927
2791,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz,의료법인정다운사람들의료재단정다운요양병원,28,요양병원,380000,경남,380701,창원마산회원구,봉암동,51342,"경상남도 창원시 마산회원구 봉양로 160, (봉암동, 정다운요양병원)",055-255-7777,http://www.jduhosp.com/,20050105,7,0,0,0,5,0,0,0,0,2,0,0,0,0,128.603688,35.217626
2792,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인정목의료재단한패밀리요양병원,28,요양병원,230000,대구,230005,대구수성구,지산동,42186,"대구광역시 수성구 동대구로 12, 한패밀리병원 (지산동)",053-763-2000,http://www.hanfamily.or.kr,20060127,7,1,0,0,4,0,0,0,0,2,0,0,0,0,128.623975,35.8313333
2793,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인정익재단 메디케어요양병원,28,요양병원,350000,전북,350001,고창군,성내면,56419,"전북특별자치도 고창군 성내면 이재로 81-9, 81",063-561-6550,http://,20041029,2,0,0,0,1,0,0,0,0,1,0,0,0,0,126.7433853,35.5587074
2794,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz,의료법인제석의료재단 보광요양병원,28,요양병원,360000,전남,360010,보성군,벌교읍,59423,"전라남도 보성군 벌교읍 조정래길 2, 의료법인제석의료재단 보광요양병원",061-857-8000,,20120724,6,0,0,0,3,0,0,0,0,3,0,0,0,0,127.3503843,34.8474024
2795,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz,의료법인제영의료재단 다나사요양병원,28,요양병원,210000,부산,210004,부산진구,부암동,47148,"부산광역시 부산진구 백양산로53번길 18, 당감트리플타워A (부암동)",051-817-5678,,20090511,8,0,0,0,5,0,0,0,0,3,0,0,0,0,129.0302762,35.1734157
2796,JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz,의료법인조윤의료재단 감고을요양병원,28,요양병원,330000,충북,330004,영동군,영동읍,29134,"충청북도 영동군 영동읍 대학로 106-0, (영동읍)",043-740-9100,,20120912,5,0,0,0,3,0,0,0,0,2,0,0,0,0,127.7808937,36.1852368
2797,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQxMyQyNjEwMDIjNTEjJDEjJDIjJDgz,의료법인좋은사람들의료재단 관자재요양병원,28,요양병원,210000,부산,210011,부산금정구,남산동,46215,"부산광역시 금정구 금단로 140-2, (남산동)",051-516-9898,ns.kjj9988.co.kr,20110325,5,0,0,0,3,0,0,0,0,2,0,0,0,0,129.0936969,35.2615999
2798,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,의료법인주보배의료재단 주성혜요양병원,28,요양병원,260000,울산,260003,울산중구,복산동,44478,"울산광역시 중구 도화골14길 3, 1-5층 (복산동)",700-8275,,20121108,6,0,0,0,3,0,0,0,0,3,0,0,0,0,129.3330026,35.5629873
2799,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz,의료법인주영의료재단 동인요양병원,28,요양병원,360000,전남,360500,여수시,문수동,59699,"전라남도 여수시 좌수영로 319,  (문수동)",061-655-0030,www.dihospital.com/,20091222,8,0,0,0,4,0,0,0,0,4,0,0,0,0,127.7106676,34.7591441
2800,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,의료법인지석의료재단 효성프라임요양병원,28,요양병원,210000,부산,210015,부산사상구,덕포동,46941,"부산광역시 사상구 백양대로 764, (덕포동)",051-304-1002,http://www.smartbusan.co.kr/~hyosung/,20120907,5,0,0,0,3,0,0,0,0,2,0,0,0,0,128.9886877,35.1749658
2801,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjNzEjJDEjJDgjJDgz,의료법인진주의료재단 경상남도립통영노인전문병원,28,요양병원,380000,경남,380800,통영시,도산면,53000,"경상남도 통영시 도산면 남해안대로 1818, (도산면)",640-1900,http://gnsilver.com,20070611,7,1,0,0,4,1,0,0,0,1,0,0,0,0,128.3595982,34.9129706
2802,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,의료법인진촌의료재단 순천만요양병원,28,요양병원,360000,전남,360400,순천시,별량면,58029,"전라남도 순천시 별량면 덕정길 74, (별량면)",061-749-9000,http://scmh.kr,20130313,10,0,0,0,6,0,0,0,0,4,0,0,0,0,127.4624542,34.8911876
2803,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,의료법인참예원의료재단 성북참요양병원,28,요양병원,110000,서울,110012,성북구,정릉동,136851,"서울특별시 성북구 북악산로1길 71, (정릉동)",02-912-2114,http://www.seongbukchamhospital.co.kr,20110426,6,0,0,0,6,0,0,0,0,0,0,0,0,0,127.0051764,37.5976225
2804,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인참예원의료재단 송파참요양병원,28,요양병원,110000,서울,110018,송파구,오금동,5729,"서울특별시 송파구 마천로 164, 송파참병원 (오금동)",409-2114,www.chamhospital.co.kr/,20100226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.137422,37.5035471
2805,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인참예원의료재단강남구립행복요양병원,28,요양병원,110000,서울,110001,강남구,세곡동,6366,"서울특별시 강남구 헌릉로590길 60, (세곡동, 강남구립 행복요양병원)",02-6053-2114,,20140331,8,0,0,0,7,0,0,0,0,0,0,0,1,0,127.1033786,37.4611634
2806,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz,의료법인창녕성산의료재단 영산요양병원,28,요양병원,380000,경남,380014,창녕군,영산면,50348,"경상남도 창녕군 영산면 영산도천로 430, (영산면)",055-520-6000,,20140307,5,1,0,0,3,0,0,0,0,1,0,0,0,0,128.5199536,35.4418531
2807,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjODEjJDEjJDIjJDgz,의료법인창녕성산의료재단창녕효요양병원,28,요양병원,380000,경남,380014,창녕군,대지면,50318,"경상남도 창녕군 대지면 효정직교길 119, (대지면)",055-530-8800,,20220613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4806998,35.5421329
2808,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인청록의료재단신세계요양병원,28,요양병원,380000,경남,380701,창원마산회원구,내서읍,51216,"경상남도 창원시 마산회원구 내서읍 죽암로 89, (신세계요양병원)",055-232-5600,,20130614,15,3,0,0,9,0,0,0,0,3,0,0,0,0,128.5091685,35.2599654
2809,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인청림의료재단온천요양병원,28,요양병원,210000,부산,210011,부산금정구,부곡동,46310,"부산광역시 금정구 부곡로 36, 2-4층 (부곡동, 애플타워)",051-529-2408,http://www.ohsilver.co.kr,20090708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.0883281,35.2199193
2810,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,의료법인청명의료재단 목포참사랑요양병원,28,요양병원,360000,전남,360300,목포시,북교동,58726,"전라남도 목포시 차범석길35번길 9,  (북교동)",061-240-1600,http://mcsh.or.kr/,20140625,5,0,0,0,3,0,0,0,0,2,0,0,0,0,126.3794936,34.7928013
2811,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,의료법인청십자의료재단 청십자요양병원,28,요양병원,210000,부산,210002,부산동구,수정동,48728,"부산광역시 동구 중앙대로 364, (수정동, 청십자병원)",051-469-1011,,20051214,3,0,0,0,2,0,0,0,0,1,0,0,0,0,129.0483341,35.1278016
2812,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인청십자의료재단 행복한 요양병원,28,요양병원,210000,부산,210004,부산진구,전포동,47318,"부산광역시 부산진구 봉수로 18, 지상 1층 일부, 2층 일부, 3층 일부, 4~7층 전부, D동 2층 (전포동)",051-804-7582,,20140401,9,2,0,0,5,0,0,0,0,1,0,0,1,0,129.0700475,35.1497852
2813,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQzNjE0ODEjNjEjJDEjJDAjJDgz,의료법인청암의료재단 포항송라요양병원,28,요양병원,370000,경북,370702,포항북구,송라면,37513,"경상북도 포항시 북구 송라면 동해대로2913번길 127, (송라면)",054-250-1000,www.phsongrahp.com/,20090430,8,0,0,0,5,0,0,0,0,3,0,0,0,0,129.3437995,36.2285161
2814,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인청울의료재단 선암요양병원,28,요양병원,360000,전남,360400,순천시,상사면,57919,"전라남도 순천시 상사면 상사호길 231, (상사면)",061-740-6600,,20150105,5,0,0,0,4,0,0,0,0,1,0,0,0,0,127.4614388,34.9310772
2815,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,의료법인청원의료재단 수요양병원,28,요양병원,210000,부산,210004,부산진구,양정동,47211,"부산광역시 부산진구 동평로 401, 지하2~지상10층 (양정동)",051-750-7000,,20130603,14,1,0,0,8,0,0,0,0,5,0,0,0,0,129.0690196,35.1742677
2816,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인태산의료재단 큰사랑요양병원,28,요양병원,380000,경남,380701,창원마산회원구,두척동,51310,"경상남도 창원시 마산회원구 북성로 469, (두척동)",055-600-8000,http://keunsaranghospital.com/,20101111,6,0,0,0,4,0,0,0,0,2,0,0,0,0,128.5469175,35.2362868
2817,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz,의료법인태안의료재단현대요양병원,28,요양병원,340000,충남,340016,태안군,태안읍,32142,"충청남도 태안군 태안읍 환동로 31, (태안읍)",041-672-2900,,20130829,5,1,0,0,3,0,0,0,0,1,0,0,0,0,126.2924392,36.7501983
2818,JDQ4MTYyMiM4MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz,의료법인평촌의료재단제주대림요양병원,28,요양병원,390000,제주,390200,제주시,한림읍,63026,"제주특별자치도 제주시 한림읍 한수풀로 58, (한림읍)",064-796-0069,,20101028,4,0,0,0,3,0,0,0,0,1,0,0,0,0,126.2690698,33.418135
